Time,Wind1VelX,Wind1VelY,Wind1VelZ,GenPwr
0.0,5.536,-0.2844,0.2526,14840.0
0.05,5.744,-0.2584,0.2455,14280.0
0.1,5.952,-0.2324,0.2383,14150.0
0.15,5.931,-0.3342,0.199,14260.0
0.2,5.911,-0.4361,0.1597,14270.0
0.25,5.878,-0.4861,0.1312,14170.0
0.3,5.845,-0.5361,0.1027,14250.0
0.35,5.804,-0.5178,0.08508,14590.0
0.4,5.763,-0.4996,0.06749,14840.0
0.45,5.746,-0.4402,0.06065,14710.0
0.5,5.729,-0.3808,0.0538,14350.0
0.55,5.745,-0.2773,0.08652,14130.0
0.6,5.762,-0.1738,0.1192,14100.0
0.65,5.803,-0.1585,0.0944,14000.0
0.7,5.845,-0.1432,0.06956,13720.0
0.75,5.809,-0.0932,0.09846,13520.0
0.8,5.773,-0.04319,0.1273,13650.0
0.85,5.771,0.104,0.1878,13950.0
0.9,5.769,0.2512,0.2482,14080.0
0.95,5.601,0.1901,0.1991,13940.0
1.0,5.433,0.1291,0.15,13810.0
1.05,5.55,0.07598,0.1576,13840.0
1.1,5.667,0.02288,0.1652,13870.0
1.15,5.729,0.03998,0.1311,13660.0
1.2,5.792,0.05708,0.09694,13340.0
1.25,5.788,-0.05541,0.1786,13230.0
1.3,5.783,-0.1679,0.2603,13370.0
1.35,5.856,-0.1759,0.1757,13520.0
1.4,5.929,-0.1838,0.09121,13470.0
1.45,5.962,-0.1422,0.1201,13360.0
1.5,5.995,-0.1005,0.149,13400.0
1.55,6.017,-0.2083,0.1762,13500.0
1.6,6.038,-0.316,0.2034,13420.0
1.65,6.01,-0.2881,0.3265,13110.0
1.7,5.982,-0.2602,0.4495,12850.0
1.75,5.963,-0.2288,0.5221,12830.0
1.8,5.944,-0.1975,0.5947,12920.0
1.85,5.893,-0.1693,0.4475,12900.0
1.9,5.841,-0.1412,0.3004,12810.0
1.95,5.887,-0.1224,0.187,12850.0
2.0,5.933,-0.1036,0.07354,13040.0
2.05,5.985,-0.06016,0.03263,13130.0
2.1,6.037,-0.01671,-0.008278,12970.0
2.15,6.009,-0.1174,-0.08429,12680.0
2.2,5.981,-0.218,-0.1603,12510.0
2.25,5.881,-0.3354,-0.08859,12460.0
2.3,5.782,-0.4528,-0.01687,12360.0
2.35,5.731,-0.4718,-0.0199,12160.0
2.4,5.68,-0.4908,-0.02292,12060.0
2.45,5.68,-0.4848,-0.001831,12180.0
2.5,5.679,-0.4787,0.01926,12380.0
2.55,5.62,-0.5142,0.05826,12440.0
2.6,5.56,-0.5497,0.09726,12340.0
2.65,5.539,-0.6574,0.2494,12250.0
2.7,5.517,-0.7652,0.4016,12240.0
2.75,5.547,-0.7621,0.339,12170.0
2.8,5.578,-0.759,0.2763,11930.0
2.85,5.542,-0.7299,0.3005,11650.0
2.9,5.506,-0.7009,0.3246,11520.0
2.95,5.527,-0.7528,0.3278,11570.0
3.0,5.548,-0.8048,0.3311,11600.0
3.05,5.521,-0.7922,0.3538,11550.0
3.1,5.494,-0.7796,0.3765,11500.0
3.15,5.494,-0.8372,0.4328,11570.0
3.2,5.495,-0.8948,0.4892,11660.0
3.25,5.584,-0.8393,0.4758,11600.0
3.3,5.673,-0.7839,0.4624,11400.0
3.35,5.635,-0.8183,0.3268,11220.0
3.4,5.598,-0.8526,0.1912,11150.0
3.45,5.518,-0.8432,0.06152,11110.0
3.5,5.438,-0.8338,-0.06813,10990.0
3.55,5.397,-0.8031,-0.1017,10860.0
3.6,5.357,-0.7724,-0.1353,10840.0
3.65,5.394,-0.7698,-0.1124,10920.0
3.7,5.431,-0.7672,-0.08946,10970.0
3.75,5.444,-0.7474,-0.1066,10870.0
3.8,5.457,-0.7276,-0.1237,10730.0
3.85,5.498,-0.5925,-0.196,10670.0
3.9,5.539,-0.4574,-0.2684,10640.0
3.95,5.534,-0.4132,-0.276,10540.0
4.0,5.53,-0.369,-0.2837,10370.0
4.05,5.448,-0.4235,-0.2263,10260.0
4.1,5.366,-0.478,-0.1689,10280.0
4.15,5.487,-0.4272,-0.009471,10330.0
4.2,5.607,-0.3764,0.15,10300.0
4.25,5.585,-0.3588,0.1285,10190.0
4.3,5.562,-0.3412,0.1071,10120.0
4.35,5.552,-0.3868,0.1098,10100.0
4.4,5.541,-0.4325,0.1124,10030.0
4.45,5.501,-0.4942,0.06208,9859.0
4.5,5.461,-0.5559,0.01178,9687.0
4.55,5.406,-0.4971,0.02451,9623.0
4.6,5.351,-0.4384,0.03725,9646.0
4.65,5.354,-0.4601,0.111,9645.0
4.7,5.358,-0.4818,0.1848,9586.0
4.75,5.296,-0.411,0.2126,9543.0
4.8,5.235,-0.3402,0.2404,9561.0
4.85,5.247,-0.1964,0.1897,9571.0
4.9,5.258,-0.05271,0.1391,9480.0
4.95,5.23,-0.08202,0.1623,9315.0
5.0,5.202,-0.1113,0.1854,9181.0
5.05,5.245,-0.006171,0.09965,9118.0
5.1,5.287,0.09899,0.01385,9061.0
5.15,5.326,0.208,0.07784,8958.0
5.2,5.366,0.317,0.1418,8862.0
5.25,5.32,0.33,0.04537,8851.0
5.3,5.274,0.343,-0.0511,8900.0
5.35,5.376,0.2544,-0.04584,8913.0
5.4,5.477,0.1658,-0.04059,8849.0
5.45,5.49,0.1387,-0.02841,8766.0
5.5,5.502,0.1116,-0.01624,8716.0
5.55,5.461,0.08408,0.02093,8665.0
5.6,5.419,0.05656,0.0581,8552.0
5.65,5.413,0.05862,0.1165,8399.0
5.7,5.407,0.06068,0.1749,8292.0
5.75,5.419,0.05065,0.1745,8264.0
5.8,5.43,0.04062,0.1741,8254.0
5.85,5.397,0.0126,0.2559,8205.0
5.9,5.365,-0.01543,0.3376,8142.0
5.95,5.387,-0.05117,0.357,8120.0
6.0,5.409,-0.0869,0.3763,8126.0
6.05,5.51,-0.06878,0.4523,8096.0
6.1,5.611,-0.05065,0.5283,8003.0
6.15,5.688,-0.1504,0.5372,7900.0
6.2,5.765,-0.2502,0.5462,7841.0
6.25,5.682,-0.2029,0.5419,7805.0
6.3,5.598,-0.1556,0.5377,7740.0
6.35,5.584,-0.145,0.5384,7648.0
6.4,5.57,-0.1345,0.5392,7584.0
6.45,5.634,-0.231,0.5785,7570.0
6.5,5.698,-0.3276,0.6178,7560.0
6.55,5.73,-0.2457,0.6054,7504.0
6.6,5.763,-0.1638,0.593,7422.0
6.65,5.818,-0.05721,0.6389,7366.0
6.7,5.874,0.04937,0.6848,7342.0
6.75,5.988,0.0959,0.6052,7306.0
6.8,6.102,0.1424,0.5256,7234.0
6.85,6.096,0.2431,0.5209,7165.0
6.9,6.09,0.3438,0.5162,7137.0
6.95,6.106,0.2845,0.4403,7130.0
7.0,6.122,0.2252,0.3644,7093.0
7.05,6.107,0.2057,0.4279,7019.0
7.1,6.093,0.1861,0.4914,6948.0
7.15,6.037,0.2598,0.4731,6909.0
7.2,5.982,0.3335,0.4548,6876.0
7.25,5.95,0.254,0.4878,6815.0
7.3,5.918,0.1746,0.5208,6742.0
7.35,5.919,0.1552,0.4264,6699.0
7.4,5.92,0.1358,0.3319,6693.0
7.45,5.837,0.2153,0.2895,6684.0
7.5,5.753,0.2949,0.2471,6645.0
7.55,5.796,0.3186,0.2451,6597.0
7.6,5.839,0.3422,0.2431,6571.0
7.65,5.833,0.33,0.2292,6555.0
7.7,5.827,0.3178,0.2154,6512.0
7.75,5.827,0.3326,0.195,6434.0
7.8,5.828,0.3474,0.1746,6359.0
7.85,5.902,0.3471,0.1731,6313.0
7.9,5.976,0.3468,0.1716,6280.0
7.95,6.0,0.3323,0.1759,6235.0
8.0,6.025,0.3178,0.1802,6187.0
8.05,6.06,0.4544,0.1735,6165.0
8.1,6.096,0.5911,0.1668,6173.0
8.15,6.075,0.6103,0.08755,6175.0
8.2,6.054,0.6294,0.008278,6146.0
8.25,5.982,0.5158,0.02459,6096.0
8.3,5.91,0.4021,0.04091,6055.0
8.35,5.969,0.2898,0.1153,6021.0
8.4,6.029,0.1774,0.1897,5972.0
8.45,6.094,0.1522,0.1022,5904.0
8.5,6.159,0.127,0.01464,5848.0
8.55,6.179,0.1881,-0.02077,5824.0
8.6,6.199,0.2491,-0.05619,5817.0
8.65,6.182,0.2623,-0.04624,5799.0
8.7,6.165,0.2754,-0.03629,5769.0
8.75,6.198,0.2611,0.03733,5747.0
8.8,6.23,0.2468,0.111,5737.0
8.85,6.142,0.3506,0.1503,5720.0
8.9,6.055,0.4543,0.1896,5679.0
8.95,6.152,0.4159,0.2595,5627.0
9.0,6.25,0.3774,0.3295,5590.0
9.05,6.273,0.2563,0.3787,5570.0
9.1,6.296,0.1352,0.4279,5545.0
9.15,6.244,0.1835,0.4827,5508.0
9.2,6.192,0.2317,0.5376,5474.0
9.25,6.173,0.1892,0.6512,5459.0
9.3,6.154,0.1468,0.7649,5452.0
9.35,6.079,0.1827,0.7397,5429.0
9.4,6.004,0.2185,0.7146,5390.0
9.45,5.993,0.1419,0.6647,5354.0
9.5,5.982,0.06531,0.6148,5332.0
9.55,6.006,-0.01298,0.6286,5312.0
9.6,6.03,-0.09128,0.6425,5280.0
9.65,5.961,-0.09217,0.6728,5246.0
9.7,5.892,-0.09307,0.7031,5227.0
9.75,5.835,-0.1116,0.6083,5222.0
9.8,5.778,-0.1301,0.5135,5212.0
9.85,5.832,-0.08973,0.4464,5182.0
9.9,5.887,-0.04937,0.3793,5145.0
9.95,5.919,-0.1466,0.3619,5116.0
10.0,5.951,-0.2437,0.3445,5092.0
10.05,5.978,-0.235,0.2857,5059.0
10.1,6.004,-0.2263,0.2268,5020.0
10.15,6.122,-0.2129,0.2719,4992.0
10.2,6.24,-0.1995,0.3169,4984.0
10.25,6.196,-0.3359,0.3148,4982.0
10.3,6.152,-0.4723,0.3126,4969.0
10.35,6.096,-0.448,0.2855,4946.0
10.4,6.039,-0.4237,0.2584,4925.0
10.45,6.0,-0.4944,0.2195,4908.0
10.5,5.962,-0.5651,0.1807,4885.0
10.55,5.969,-0.4796,0.2463,4847.0
10.6,5.975,-0.3942,0.3118,4809.0
10.65,5.981,-0.3404,0.2008,4784.0
10.7,5.986,-0.2867,0.08978,4772.0
10.75,5.92,-0.3394,0.1531,4759.0
10.8,5.854,-0.3921,0.2165,4741.0
10.85,5.862,-0.3408,0.281,4730.0
10.9,5.869,-0.2895,0.3454,4731.0
10.95,5.849,-0.3835,0.365,4733.0
11.0,5.828,-0.4775,0.3846,4721.0
11.05,5.911,-0.4794,0.4252,4696.0
11.1,5.994,-0.4813,0.4658,4672.0
11.15,6.011,-0.4982,0.4577,4653.0
11.2,6.028,-0.515,0.4495,4631.0
11.25,5.989,-0.509,0.352,4601.0
11.3,5.95,-0.5029,0.2544,4572.0
11.35,5.987,-0.4794,0.1435,4558.0
11.4,6.024,-0.4559,0.03263,4559.0
11.45,6.083,-0.44,0.05595,4558.0
11.5,6.143,-0.4242,0.07927,4550.0
11.55,6.099,-0.4132,0.09392,4542.0
11.6,6.055,-0.4021,0.1086,4540.0
11.65,6.124,-0.4528,0.1166,4535.0
11.7,6.194,-0.5034,0.1246,4518.0
11.75,6.249,-0.5024,0.1172,4491.0
11.8,6.304,-0.5014,0.1098,4467.0
11.85,6.352,-0.5663,0.1103,4455.0
11.9,6.401,-0.6312,0.1108,4446.0
11.95,6.457,-0.5741,0.1034,4433.0
12.0,6.513,-0.5171,0.09599,4419.0
12.05,6.446,-0.5077,0.00772,4415.0
12.1,6.38,-0.4983,-0.08055,4416.0
12.15,6.399,-0.511,-0.1884,4410.0
12.2,6.418,-0.5237,-0.2962,4394.0
12.25,6.365,-0.5056,-0.2381,4378.0
12.3,6.311,-0.4875,-0.18,4370.0
12.35,6.355,-0.4766,-0.1102,4367.0
12.4,6.399,-0.4656,-0.04043,4359.0
12.45,6.476,-0.5201,0.002388,4347.0
12.5,6.553,-0.5746,0.04521,4340.0
12.55,6.471,-0.6009,0.03908,4339.0
12.6,6.389,-0.6271,0.03295,4335.0
12.65,6.389,-0.6169,0.06606,4322.0
12.7,6.389,-0.6068,0.09917,4303.0
12.75,6.355,-0.5825,0.158,4290.0
12.8,6.32,-0.5582,0.2168,4283.0
12.85,6.295,-0.5548,0.176,4275.0
12.9,6.271,-0.5515,0.1351,4264.0
12.95,6.23,-0.5045,0.1072,4257.0
13.0,6.19,-0.4574,0.07927,4259.0
13.05,6.225,-0.3326,0.1369,4265.0
13.1,6.26,-0.2077,0.1945,4266.0
13.15,6.164,-0.1873,0.1743,4259.0
