Time,Wind1VelX,Wind1VelY,Wind1VelZ,GenPwr
0.0,6.372,-0.3051,0.2766,14840.0
0.05,6.605,-0.2759,0.2684,14280.0
0.1,6.839,-0.2468,0.2602,14160.0
0.15,6.816,-0.3603,0.2163,14270.0
0.2,6.794,-0.4738,0.1724,14290.0
0.25,6.758,-0.5296,0.1407,14190.0
0.3,6.721,-0.5854,0.1089,14260.0
0.35,6.676,-0.5651,0.08918,14590.0
0.4,6.632,-0.5447,0.06948,14850.0
0.45,6.613,-0.4783,0.06183,14710.0
0.5,6.594,-0.412,0.05419,14350.0
0.55,6.614,-0.2963,0.09029,14130.0
0.6,6.633,-0.1806,0.1264,14120.0
0.65,6.68,-0.1637,0.09861,14030.0
0.7,6.727,-0.1468,0.07084,13750.0
0.75,6.687,-0.09069,0.1029,13540.0
0.8,6.648,-0.03463,0.1349,13670.0
0.85,6.646,0.1297,0.2021,13970.0
0.9,6.645,0.2941,0.2694,14100.0
0.95,6.457,0.2259,0.2145,13960.0
1.0,6.269,0.1578,0.1595,13840.0
1.05,6.401,0.09866,0.1678,13900.0
1.1,6.533,0.03958,0.1762,13940.0
1.15,6.603,0.05854,0.1379,13740.0
1.2,6.673,0.0775,0.09972,13430.0
1.25,6.669,-0.04796,0.1907,13310.0
1.3,6.665,-0.1734,0.2817,13460.0
1.35,6.747,-0.1821,0.1871,13600.0
1.4,6.828,-0.1907,0.09258,13550.0
1.45,6.866,-0.1443,0.1246,13440.0
1.5,6.904,-0.09784,0.1566,13480.0
1.55,6.928,-0.2178,0.1869,13600.0
1.6,6.952,-0.3378,0.2171,13530.0
1.65,6.921,-0.3066,0.3542,13240.0
1.7,6.89,-0.2754,0.4913,12990.0
1.75,6.87,-0.2403,0.5722,12980.0
1.8,6.85,-0.2053,0.6532,13080.0
1.85,6.792,-0.1736,0.4892,13060.0
1.9,6.735,-0.1418,0.3251,12970.0
1.95,6.787,-0.1209,0.1988,13000.0
2.0,6.84,-0.1,0.07237,13180.0
2.05,6.898,-0.05112,0.02709,13270.0
2.1,6.956,-0.002199,-0.01818,13120.0
2.15,6.925,-0.1149,-0.1029,12850.0
2.2,6.894,-0.2276,-0.1875,12700.0
2.25,6.783,-0.3581,-0.1076,12680.0
2.3,6.672,-0.4886,-0.02769,12590.0
2.35,6.616,-0.5098,-0.03109,12410.0
2.4,6.559,-0.531,-0.03448,12310.0
2.45,6.559,-0.524,-0.0113,12420.0
2.5,6.559,-0.517,0.01189,12610.0
2.55,6.493,-0.5564,0.05512,12660.0
2.6,6.427,-0.5958,0.09836,12560.0
2.65,6.403,-0.7161,0.2678,12480.0
2.7,6.379,-0.8363,0.4373,12490.0
2.75,6.413,-0.8327,0.367,12440.0
2.8,6.448,-0.8292,0.2968,12230.0
2.85,6.408,-0.7963,0.3236,11960.0
2.9,6.368,-0.7635,0.3504,11850.0
2.95,6.391,-0.8217,0.3538,11900.0
3.0,6.415,-0.88,0.3572,11940.0
3.05,6.384,-0.8657,0.3826,11890.0
3.1,6.354,-0.8514,0.408,11840.0
3.15,6.355,-0.9157,0.471,11910.0
3.2,6.356,-0.98,0.5339,12000.0
3.25,6.456,-0.9182,0.5191,11960.0
3.3,6.555,-0.8564,0.5044,11770.0
3.35,6.513,-0.8947,0.3536,11610.0
3.4,6.471,-0.933,0.2028,11570.0
3.45,6.382,-0.9226,0.05869,11550.0
3.5,6.293,-0.9122,-0.08545,11440.0
3.55,6.248,-0.8779,-0.1226,11310.0
3.6,6.204,-0.8437,-0.1599,11290.0
3.65,6.245,-0.8411,-0.134,11380.0
3.7,6.287,-0.8385,-0.1082,11430.0
3.75,6.301,-0.8164,-0.1272,11340.0
3.8,6.316,-0.7943,-0.1461,11210.0
3.85,6.362,-0.6435,-0.2266,11150.0
3.9,6.408,-0.4928,-0.3071,11140.0
3.95,6.402,-0.4434,-0.3158,11070.0
4.0,6.397,-0.3941,-0.3245,10910.0
4.05,6.306,-0.4554,-0.2607,10820.0
4.1,6.215,-0.5167,-0.1969,10850.0
4.15,6.35,-0.4599,-0.01937,10910.0
4.2,6.485,-0.4032,0.1582,10880.0
4.25,6.46,-0.3835,0.134,10760.0
4.3,6.435,-0.3639,0.1099,10690.0
4.35,6.424,-0.4151,0.1125,10670.0
4.4,6.412,-0.4664,0.1152,10620.0
4.45,6.368,-0.5354,0.05878,10470.0
4.5,6.323,-0.6044,0.002378,10320.0
4.55,6.262,-0.5387,0.01648,10270.0
4.6,6.201,-0.473,0.03058,10310.0
4.65,6.205,-0.4979,0.1126,10320.0
4.7,6.209,-0.5227,0.1947,10270.0
4.75,6.141,-0.4436,0.2253,10230.0
4.8,6.073,-0.3644,0.256,10250.0
4.85,6.086,-0.2041,0.1994,10270.0
4.9,6.099,-0.0437,0.1429,10190.0
4.95,6.068,-0.07682,0.1687,10040.0
5.0,6.038,-0.1099,0.1945,9913.0
5.05,6.085,0.00742,0.09861,9857.0
5.1,6.133,0.1248,0.002718,9807.0
5.15,6.177,0.2464,0.07406,9712.0
5.2,6.222,0.368,0.1454,9626.0
5.25,6.171,0.3822,0.03754,9629.0
5.3,6.12,0.3963,-0.07033,9700.0
5.35,6.234,0.2972,-0.06464,9734.0
5.4,6.348,0.1982,-0.05895,9686.0
5.45,6.362,0.1681,-0.04587,9613.0
5.5,6.377,0.138,-0.03279,9568.0
5.55,6.331,0.1068,0.008324,9519.0
5.6,6.285,0.07558,0.04943,9406.0
5.65,6.279,0.07791,0.114,9250.0
5.7,6.272,0.08025,0.1785,9141.0
5.75,6.286,0.06912,0.1776,9120.0
5.8,6.299,0.05799,0.1767,9128.0
5.85,6.263,0.02666,0.2675,9102.0
5.9,6.227,-0.004672,0.3583,9061.0
5.95,6.252,-0.0448,0.379,9060.0
6.0,6.277,-0.08492,0.3997,9086.0
6.05,6.39,-0.06431,0.4842,9066.0
6.1,6.504,-0.0437,0.5687,8970.0
6.15,6.591,-0.1554,0.5782,8856.0
6.2,6.677,-0.2671,0.5876,8787.0
6.25,6.584,-0.2145,0.5826,8750.0
