Time,Wind1VelX,Wind1VelY,Wind1VelZ,GenPwr
0.0,7.203,-0.3267,0.3,14840.0
0.05,7.462,-0.2944,0.291,14290.0
0.1,7.721,-0.2621,0.282,14170.0
0.15,7.697,-0.3874,0.2333,14290.0
0.2,7.673,-0.5128,0.1847,14310.0
0.25,7.633,-0.5743,0.1497,14200.0
0.3,7.593,-0.6359,0.1146,14280.0
0.35,7.545,-0.6134,0.09288,14610.0
0.4,7.496,-0.5909,0.07113,14860.0
0.45,7.476,-0.5173,0.06255,14720.0
0.5,7.457,-0.4437,0.05398,14360.0
0.55,7.479,-0.3158,0.09379,14150.0
0.6,7.501,-0.1878,0.1336,14140.0
0.65,7.553,-0.1692,0.1027,14050.0
0.7,7.606,-0.1506,0.07185,13770.0
0.75,7.563,-0.08863,0.107,13570.0
0.8,7.52,-0.02662,0.1421,13710.0
0.85,7.519,0.1553,0.2162,14030.0
0.9,7.518,0.3373,0.2903,14140.0
0.95,7.311,0.2619,0.2294,14000.0
1.0,7.104,0.1866,0.1684,13890.0
1.05,7.251,0.1211,0.1776,13950.0
1.1,7.397,0.05558,0.1867,13980.0
1.15,7.476,0.07708,0.1442,13780.0
1.2,7.554,0.09858,0.1018,13480.0
1.25,7.55,-0.04037,0.2022,13400.0
1.3,7.547,-0.1793,0.3026,13570.0
1.35,7.638,-0.1888,0.198,13700.0
1.4,7.729,-0.1983,0.09334,13640.0
1.45,7.771,-0.1467,0.1285,13530.0
1.5,7.813,-0.09507,0.1637,13580.0
1.55,7.84,-0.2276,0.1969,13700.0
1.6,7.868,-0.3601,0.23,13620.0
1.65,7.834,-0.3254,0.3813,13340.0
1.7,7.8,-0.2908,0.5326,13120.0
1.75,7.779,-0.2519,0.622,13130.0
1.8,7.757,-0.2129,0.7115,13220.0
1.85,7.694,-0.178,0.5302,13200.0
1.9,7.631,-0.143,0.349,13110.0
1.95,7.69,-0.1196,0.2098,13150.0
2.0,7.748,-0.09624,0.07059,13340.0
2.05,7.813,-0.04198,0.02085,13440.0
2.1,7.878,0.01229,-0.02889,13280.0
2.15,7.844,-0.1122,-0.1224,13030.0
2.2,7.81,-0.2366,-0.2159,12900.0
2.25,7.688,-0.3809,-0.1275,12880.0
2.3,7.566,-0.5251,-0.03918,12790.0
2.35,7.504,-0.5483,-0.04315,12600.0
2.4,7.441,-0.5716,-0.04712,12510.0
2.45,7.442,-0.5635,-0.02166,12640.0
2.5,7.442,-0.5555,0.003791,12840.0
2.55,7.369,-0.5991,0.05109,12890.0
2.6,7.297,-0.6427,0.09839,12800.0
2.65,7.271,-0.7755,0.2855,12740.0
2.7,7.244,-0.9083,0.4726,12760.0
2.75,7.283,-0.904,0.3946,12710.0
2.8,7.321,-0.8998,0.3167,12500.0
2.85,7.278,-0.8635,0.3462,12240.0
2.9,7.234,-0.8272,0.3757,12150.0
2.95,7.261,-0.8917,0.3794,12200.0
3.0,7.287,-0.9562,0.3831,12240.0
3.05,7.253,-0.9401,0.411,12180.0
3.1,7.22,-0.924,0.4389,12140.0
3.15,7.221,-0.9953,0.5086,12230.0
3.2,7.223,-1.067,0.5784,12340.0
3.25,7.333,-0.9981,0.5624,12300.0
3.3,7.444,-0.9296,0.5463,12120.0
3.35,7.398,-0.972,0.3801,11980.0
3.4,7.352,-1.014,0.2139,11950.0
3.45,7.253,-1.003,0.05515,11940.0
3.5,7.154,-0.9913,-0.1036,11830.0
3.55,7.105,-0.9534,-0.1442,11710.0
3.6,7.057,-0.9156,-0.1849,11710.0
3.65,7.103,-0.9129,-0.156,11810.0
3.7,7.149,-0.9103,-0.1271,11860.0
3.75,7.165,-0.8859,-0.1479,11760.0
3.8,7.182,-0.8615,-0.1686,11640.0
3.85,7.233,-0.6949,-0.2575,11610.0
3.9,7.283,-0.5283,-0.3464,11620.0
3.95,7.278,-0.4737,-0.356,11550.0
4.0,7.272,-0.4192,-0.3656,11410.0
4.05,7.172,-0.4873,-0.2954,11330.0
4.1,7.072,-0.5555,-0.2251,11380.0
4.15,7.221,-0.4926,-0.02934,11450.0
4.2,7.371,-0.4297,0.1665,11410.0
4.25,7.344,-0.4081,0.1394,11300.0
4.3,7.316,-0.3864,0.1123,11240.0
4.35,7.304,-0.4435,0.1151,11240.0
4.4,7.292,-0.5005,0.1179,11200.0
4.45,7.242,-0.5768,0.05542,11060.0
4.5,7.193,-0.6532,-0.007041,10920.0
4.55,7.126,-0.5808,0.008124,10890.0
4.6,7.06,-0.5084,0.02329,10940.0
4.65,7.064,-0.5362,0.1137,10950.0
4.7,7.069,-0.564,0.2042,10900.0
4.75,6.994,-0.4767,0.238,10880.0
4.8,6.919,-0.3893,0.2719,10920.0
4.85,6.934,-0.2122,0.2091,10960.0
4.9,6.949,-0.0351,0.1462,10890.0
4.95,6.915,-0.07181,0.1748,10740.0
5.0,6.881,-0.1085,0.2033,10620.0
5.05,6.934,0.02106,0.09695,10570.0
5.1,6.988,0.1506,-0.009388,10530.0
5.15,7.037,0.2849,0.0696,10440.0
5.2,7.087,0.4192,0.1486,10380.0
5.25,7.031,0.4347,0.02916,10400.0
5.3,6.975,0.4502,-0.09027,10490.0
5.35,7.102,0.3405,-0.08422,10530.0
5.4,7.228,0.2308,-0.07817,10490.0
5.45,7.244,0.1973,-0.064,10420.0
5.5,7.261,0.1638,-0.04983,10370.0
5.55,7.21,0.1294,-0.004874,10330.0
5.6,7.16,0.09507,0.04008,10220.0
5.65,7.154,0.09755,0.1109,10070.0
5.7,7.147,0.1,0.1818,9987.0
5.75,7.162,0.08746,0.18,9991.0
5.8,7.177,0.07488,0.1782,10020.0
5.85,7.138,0.04037,0.2779,10010.0
5.9,7.098,0.00585,0.3777,9979.0
5.95,7.127,-0.03861,0.4001,9985.0
6.0,7.155,-0.08307,0.4226,10010.0
6.05,7.28,-0.0604,0.5153,9984.0
6.1,7.406,-0.03773,0.608,9886.0
6.15,7.502,-0.1612,0.6181,9776.0
6.2,7.599,-0.2846,0.6281,9715.0
6.25,7.497,-0.2264,0.6222,9688.0
6.3,7.394,-0.1682,0.6163,9643.0
6.35,7.377,-0.1552,0.6163,9579.0
