Time,Wind1VelX,Wind1VelY,Wind1VelZ,GenPwr
0.0,9.644,-0.726,0.5191,14840.0
0.05,10.14,-0.6708,0.5025,14320.0
0.1,10.63,-0.6156,0.4859,14240.0
0.15,10.59,-0.8528,0.396,14410.0
0.2,10.54,-1.09,0.3061,14440.0
0.25,10.48,-1.202,0.241,14330.0
0.3,10.41,-1.314,0.1759,14390.0
0.35,10.33,-1.268,0.1355,14700.0
0.4,10.25,-1.222,0.09509,14930.0
0.45,10.22,-1.087,0.07875,14790.0
0.5,10.19,-0.9515,0.0624,14450.0
0.55,10.24,-0.717,0.1361,14270.0
0.6,10.29,-0.4825,0.2098,14310.0
0.65,10.4,-0.4491,0.1511,14270.0
0.7,10.5,-0.4157,0.09242,14030.0
0.75,10.42,-0.2947,0.1569,13870.0
0.8,10.34,-0.1737,0.2214,14030.0
0.85,10.35,0.1646,0.3579,14330.0
0.9,10.37,0.5028,0.4945,14430.0
0.95,9.982,0.3707,0.3802,14300.0
1.0,9.599,0.2386,0.266,14200.0
1.05,9.875,0.1096,0.2825,14290.0
1.1,10.15,-0.01936,0.2989,14370.0
1.15,10.3,0.01766,0.2189,14240.0
1.2,10.44,0.05469,0.1388,14010.0
1.25,10.43,-0.2011,0.3252,13960.0
1.3,10.42,-0.4569,0.5117,14140.0
1.35,10.6,-0.4757,0.3157,14280.0
1.4,10.78,-0.4946,0.1198,14220.0
1.45,10.86,-0.393,0.1844,14120.0
1.5,10.95,-0.2914,0.249,14180.0
1.55,11.0,-0.5411,0.3088,14310.0
1.6,11.06,-0.7908,0.3685,14270.0
1.65,11.0,-0.7216,0.6483,14060.0
1.7,10.94,-0.6524,0.928,13900.0
1.75,10.91,-0.5827,1.095,13960.0
1.8,10.88,-0.513,1.261,14090.0
1.85,10.77,-0.4465,0.9257,14100.0
1.9,10.66,-0.3799,0.5902,14020.0
1.95,10.77,-0.3393,0.3337,14070.0
2.0,10.88,-0.2986,0.07726,14260.0
2.05,11.01,-0.1963,-0.01263,14370.0
2.1,11.14,-0.09389,-0.1025,14270.0
2.15,11.08,-0.3216,-0.2756,14100.0
2.2,11.02,-0.5493,-0.4487,14040.0
2.25,10.79,-0.8169,-0.2842,14070.0
2.3,10.56,-1.085,-0.1198,14030.0
2.35,10.45,-1.124,-0.1281,13880.0
2.4,10.34,-1.163,-0.1364,13810.0
2.45,10.34,-1.142,-0.09049,13950.0
2.5,10.35,-1.121,-0.04457,14170.0
2.55,10.21,-1.2,0.04071,14260.0
2.6,10.08,-1.278,0.126,14230.0
2.65,10.03,-1.526,0.472,14240.0
2.7,9.976,-1.774,0.8181,14330.0
2.75,10.05,-1.765,0.671,14350.0
2.8,10.12,-1.756,0.5239,14210.0
2.85,10.05,-1.688,0.5778,14040.0
2.9,9.969,-1.62,0.6318,14000.0
2.95,10.02,-1.74,0.6382,14080.0
3.0,10.07,-1.859,0.6445,14140.0
3.05,10.01,-1.83,0.6961,14120.0
3.1,9.952,-1.8,0.7477,14150.0
3.15,9.954,-1.934,0.8784,14300.0
3.2,9.956,-2.067,1.009,14460.0
3.25,10.17,-1.943,0.9817,14490.0
3.3,10.38,-1.82,0.9542,14390.0
3.35,10.3,-1.898,0.6486,14330.0
3.4,10.21,-1.977,0.3429,14350.0
3.45,10.03,-1.952,0.05126,14370.0
