Time,Wind1VelX,Wind1VelY,Wind1VelZ,GenPwr
0.0,5.047,-0.3792,0.3368,14840.0
0.05,5.325,-0.3445,0.3273,14280.0
0.1,5.603,-0.3099,0.3177,14150.0
0.15,5.575,-0.4457,0.2653,14260.0
0.2,5.547,-0.5814,0.2129,14270.0
0.25,5.504,-0.6481,0.1749,14170.0
0.3,5.46,-0.7148,0.1369,14260.0
0.35,5.405,-0.6904,0.1134,14590.0
0.4,5.351,-0.6661,0.08999,14840.0
0.45,5.328,-0.5869,0.08087,14710.0
0.5,5.305,-0.5077,0.07174,14340.0
0.55,5.327,-0.3697,0.1154,14120.0
0.6,5.35,-0.2317,0.159,14100.0
0.65,5.405,-0.2113,0.1259,14000.0
0.7,5.46,-0.1909,0.09275,13720.0
0.75,5.412,-0.1243,0.1313,13520.0
0.8,5.365,-0.05759,0.1698,13650.0
0.85,5.362,0.1387,0.2503,13960.0
0.9,5.359,0.3349,0.3309,14080.0
0.95,5.135,0.2535,0.2654,13930.0
1.0,4.91,0.1721,0.1999,13800.0
1.05,5.067,0.1013,0.2101,13840.0
1.1,5.223,0.03051,0.2203,13860.0
1.15,5.306,0.05331,0.1748,13650.0
1.2,5.389,0.07611,0.1293,13330.0
1.25,5.383,-0.07388,0.2381,13230.0
1.3,5.378,-0.2239,0.347,13380.0
1.35,5.475,-0.2345,0.2343,13520.0
1.4,5.572,-0.2451,0.1216,13460.0
1.45,5.616,-0.1896,0.1601,13350.0
1.5,5.66,-0.134,0.1987,13390.0
1.55,5.689,-0.2777,0.235,13490.0
1.6,5.717,-0.4213,0.2712,13400.0
1.65,5.68,-0.3841,0.4353,13100.0
1.7,5.642,-0.3469,0.5994,12830.0
1.75,5.617,-0.3051,0.6962,12810.0
1.8,5.592,-0.2633,0.7929,12900.0
1.85,5.523,-0.2257,0.5967,12890.0
1.9,5.455,-0.1882,0.4005,12810.0
1.95,5.516,-0.1632,0.2493,12850.0
2.0,5.578,-0.1382,0.09806,13040.0
2.05,5.647,-0.08022,0.04351,13130.0
2.1,5.716,-0.02228,-0.01104,12960.0
2.15,5.679,-0.1565,-0.1124,12670.0
2.2,5.642,-0.2907,-0.2137,12490.0
2.25,5.509,-0.4472,-0.1181,12440.0
2.3,5.376,-0.6037,-0.0225,12340.0
2.35,5.308,-0.6291,-0.02653,12140.0
2.4,5.24,-0.6544,-0.03056,12050.0
2.45,5.239,-0.6464,-0.002441,12170.0
2.5,5.239,-0.6383,0.02568,12370.0
2.55,5.16,-0.6856,0.07768,12420.0
2.6,5.081,-0.7329,0.1297,12320.0
2.65,5.052,-0.8766,0.3326,12230.0
2.7,5.023,-1.02,0.5355,12220.0
2.75,5.063,-1.016,0.452,12150.0
2.8,5.104,-1.012,0.3685,11910.0
2.85,5.056,-0.9733,0.4006,11630.0
2.9,5.008,-0.9345,0.4328,11510.0
2.95,5.036,-1.004,0.4371,11550.0
3.0,5.064,-1.073,0.4415,11590.0
3.05,5.028,-1.056,0.4717,11530.0
3.1,4.992,-1.039,0.502,11480.0
3.15,4.992,-1.116,0.5771,11540.0
3.2,4.993,-1.193,0.6522,11630.0
3.25,5.112,-1.119,0.6344,11560.0
3.3,5.231,-1.045,0.6166,11360.0
3.35,5.18,-1.091,0.4357,11190.0
3.4,5.13,-1.137,0.2549,11130.0
3.45,5.023,-1.124,0.08203,11090.0
3.5,4.917,-1.112,-0.09084,10970.0
3.55,4.863,-1.071,-0.1356,10840.0
3.6,4.809,-1.03,-0.1804,10810.0
3.65,4.859,-1.026,-0.1498,10900.0
3.7,4.908,-1.023,-0.1193,10940.0
3.75,4.926,-0.9966,-0.1421,10840.0
3.8,4.943,-0.9702,-0.1649,10690.0
3.85,4.997,-0.79,-0.2614,10620.0
3.9,5.051,-0.6099,-0.3578,10590.0
3.95,5.045,-0.5509,-0.368,10500.0
4.0,5.039,-0.4919,-0.3782,10330.0
4.05,4.931,-0.5646,-0.3017,10230.0
4.1,4.822,-0.6373,-0.2252,10250.0
4.15,4.982,-0.5696,-0.01263,10300.0
4.2,5.143,-0.5019,0.1999,10260.0
4.25,5.113,-0.4784,0.1714,10150.0
4.3,5.083,-0.4549,0.1428,10080.0
4.35,5.069,-0.5158,0.1463,10050.0
4.4,5.055,-0.5766,0.1498,9971.0
4.45,5.001,-0.6589,0.08278,9798.0
4.5,4.947,-0.7412,0.01571,9624.0
4.55,4.875,-0.6628,0.03269,9561.0
4.6,4.802,-0.5845,0.04967,9588.0
4.65,4.806,-0.6135,0.148,9591.0
4.7,4.81,-0.6424,0.2464,9535.0
4.75,4.729,-0.548,0.2835,9493.0
4.8,4.647,-0.4535,0.3205,9512.0
4.85,4.662,-0.2619,0.253,9518.0
4.9,4.677,-0.07028,0.1855,9421.0
4.95,4.64,-0.1094,0.2164,9252.0
5.0,4.603,-0.1484,0.2473,9117.0
5.05,4.66,-0.008228,0.1329,9055.0
5.1,4.716,0.132,0.01847,8998.0
5.15,4.768,0.2773,0.1038,8894.0
5.2,4.821,0.4227,0.1891,8799.0
5.25,4.76,0.44,0.06049,8788.0
5.3,4.699,0.4573,-0.06813,8836.0
5.35,4.835,0.3392,-0.06113,8845.0
5.4,4.97,0.2211,-0.05412,8778.0
5.45,4.986,0.1849,-0.03789,8695.0
5.5,5.003,0.1488,-0.02165,8648.0
5.55,4.947,0.1121,0.02791,8598.0
5.6,4.892,0.07542,0.07747,8486.0
5.65,4.884,0.07816,0.1554,8335.0
5.7,4.876,0.0809,0.2333,8230.0
5.75,4.892,0.06753,0.2327,8202.0
5.8,4.907,0.05417,0.2322,8189.0
5.85,4.863,0.0168,0.3412,8133.0
5.9,4.819,-0.02057,0.4502,8063.0
5.95,4.849,-0.06822,0.476,8035.0
6.0,4.879,-0.1159,0.5017,8038.0
6.05,5.013,-0.0917,0.6031,8006.0
6.1,5.147,-0.06754,0.7044,7913.0
6.15,5.251,-0.2005,0.7163,7815.0
6.2,5.354,-0.3336,0.7282,7762.0
6.25,5.242,-0.2705,0.7226,7731.0
6.3,5.131,-0.2074,0.717,7665.0
6.35,5.112,-0.1933,0.7179,7569.0
6.4,5.093,-0.1793,0.7189,7500.0
6.45,5.179,-0.308,0.7713,7480.0
6.5,5.265,-0.4367,0.8237,7463.0
6.55,5.307,-0.3276,0.8072,7401.0
6.6,5.35,-0.2184,0.7906,7315.0
6.65,5.424,-0.07628,0.8518,7259.0
6.7,5.499,0.06582,0.9131,7238.0
6.75,5.651,0.1279,0.807,7205.0
6.8,5.803,0.1899,0.7008,7136.0
6.85,5.795,0.3241,0.6946,7071.0
6.9,5.786,0.4583,0.6883,7048.0
6.95,5.808,0.3793,0.5871,7041.0
7.0,5.829,0.3003,0.4858,7000.0
7.05,5.81,0.2743,0.5705,6919.0
7.1,5.791,0.2482,0.6552,6843.0
7.15,5.716,0.3464,0.6308,6798.0
7.2,5.642,0.4446,0.6064,6761.0
7.25,5.6,0.3387,0.6504,6699.0
7.3,5.558,0.2328,0.6945,6629.0
7.35,5.559,0.2069,0.5685,6592.0
7.4,5.561,0.181,0.4425,6592.0
7.45,5.449,0.2871,0.386,6585.0
7.5,5.337,0.3932,0.3294,6545.0
7.55,5.394,0.4248,0.3268,6496.0
7.6,5.452,0.4563,0.3241,6467.0
7.65,5.444,0.44,0.3056,6448.0
7.7,5.435,0.4237,0.2872,6402.0
7.75,5.436,0.4434,0.26,6324.0
7.8,5.437,0.4631,0.2328,6250.0
7.85,5.536,0.4628,0.2308,6206.0
7.9,5.635,0.4625,0.2288,6174.0
7.95,5.667,0.4431,0.2345,6128.0
8.0,5.7,0.4237,0.2403,6079.0
8.05,5.747,0.6059,0.2313,6058.0
8.1,5.794,0.7881,0.2224,6066.0
8.15,5.766,0.8137,0.1167,6069.0
8.2,5.739,0.8392,0.01104,6039.0
8.25,5.642,0.6877,0.03279,5991.0
8.3,5.546,0.5362,0.05455,5951.0
8.35,5.626,0.3864,0.1538,5919.0
8.4,5.705,0.2365,0.253,5870.0
8.45,5.792,0.2029,0.1363,5802.0
8.5,5.879,0.1694,0.01953,5746.0
8.55,5.905,0.2508,-0.0277,5722.0
8.6,5.931,0.3322,-0.07492,5715.0
8.65,5.909,0.3497,-0.06166,5696.0
8.7,5.887,0.3672,-0.04839,5664.0
8.75,5.93,0.3481,0.04977,5640.0
8.8,5.973,0.3291,0.1479,5631.0
8.85,5.856,0.4674,0.2004,5613.0
8.9,5.739,0.6058,0.2528,5570.0
8.95,5.87,0.5545,0.3461,5518.0
9.0,6.0,0.5033,0.4393,5482.0
9.05,6.031,0.3418,0.5049,5463.0
9.1,6.062,0.1803,0.5705,5437.0
9.15,5.992,0.2446,0.6436,5398.0
9.2,5.922,0.3089,0.7168,5362.0
9.25,5.897,0.2523,0.8683,5345.0
9.3,5.873,0.1957,1.02,5335.0
9.35,5.772,0.2436,0.9863,5311.0
9.4,5.672,0.2914,0.9528,5271.0
9.45,5.657,0.1892,0.8862,5236.0
9.5,5.642,0.08708,0.8197,5214.0
9.55,5.674,-0.01731,0.8382,5191.0
9.6,5.706,-0.1217,0.8566,5156.0
9.65,5.614,-0.1229,0.8971,5119.0
9.7,5.522,-0.1241,0.9375,5099.0
9.75,5.446,-0.1488,0.8111,5094.0
9.8,5.371,-0.1735,0.6847,5084.0
9.85,5.443,-0.1196,0.5952,5057.0
9.9,5.515,-0.06582,0.5058,5021.0
9.95,5.558,-0.1954,0.4825,4992.0
10.0,5.601,-0.325,0.4593,4966.0
10.05,5.637,-0.3133,0.3809,4930.0
10.1,5.673,-0.3017,0.3024,4888.0
10.15,5.83,-0.2839,0.3625,4859.0
10.2,5.987,-0.266,0.4226,4850.0
10.25,5.928,-0.4479,0.4197,4851.0
10.3,5.87,-0.6298,0.4168,4842.0
10.35,5.794,-0.5974,0.3807,4821.0
10.4,5.719,-0.565,0.3445,4800.0
10.45,5.667,-0.6592,0.2927,4783.0
10.5,5.616,-0.7535,0.2409,4757.0
10.55,5.625,-0.6395,0.3283,4718.0
10.6,5.634,-0.5255,0.4158,4678.0
10.65,5.641,-0.4539,0.2677,4653.0
10.7,5.648,-0.3822,0.1197,4642.0
10.75,5.56,-0.4525,0.2042,4630.0
10.8,5.473,-0.5228,0.2887,4614.0
10.85,5.483,-0.4544,0.3746,4604.0
10.9,5.492,-0.386,0.4606,4605.0
10.95,5.465,-0.5113,0.4867,4608.0
11.0,5.438,-0.6366,0.5128,4598.0
11.05,5.548,-0.6392,0.5669,4576.0
11.1,5.658,-0.6418,0.621,4553.0
11.15,5.681,-0.6642,0.6102,4534.0
11.2,5.704,-0.6867,0.5994,4513.0
11.25,5.652,-0.6786,0.4693,4482.0
11.3,5.6,-0.6706,0.3392,4452.0
11.35,5.649,-0.6392,0.1913,4435.0
11.4,5.698,-0.6078,0.04351,4433.0
11.45,5.778,-0.5867,0.0746,4433.0
11.5,5.857,-0.5656,0.1057,4427.0
11.55,5.798,-0.5509,0.1252,4419.0
11.6,5.739,-0.5362,0.1448,4418.0
11.65,5.832,-0.6037,0.1555,4417.0
11.7,5.925,-0.6712,0.1662,4403.0
11.75,5.999,-0.6699,0.1563,4377.0
11.8,6.072,-0.6685,0.1464,4352.0
11.85,6.137,-0.7551,0.1471,4336.0
11.9,6.201,-0.8416,0.1477,4325.0
11.95,6.275,-0.7655,0.1379,4309.0
12.0,6.35,-0.6894,0.128,4293.0
12.05,6.262,-0.6769,0.01029,4288.0
12.1,6.173,-0.6644,-0.1074,4291.0
12.15,6.199,-0.6813,-0.2512,4288.0
12.2,6.224,-0.6983,-0.395,4274.0
12.25,6.153,-0.6741,-0.3175,4257.0
12.3,6.081,-0.65,-0.24,4246.0
12.35,6.14,-0.6354,-0.147,4239.0
12.4,6.198,-0.6208,-0.05391,4229.0
12.45,6.301,-0.6935,0.003184,4214.0
12.5,6.404,-0.7662,0.06028,4205.0
12.55,6.295,-0.8012,0.05211,4203.0
12.6,6.185,-0.8361,0.04393,4201.0
12.65,6.186,-0.8226,0.08808,4189.0
12.7,6.186,-0.809,0.1322,4170.0
12.75,6.14,-0.7767,0.2107,4153.0
12.8,6.094,-0.7443,0.2891,4141.0
12.85,6.061,-0.7398,0.2346,4129.0
12.9,6.027,-0.7353,0.1802,4113.0
12.95,5.973,-0.6726,0.1429,4101.0
13.0,5.919,-0.6099,0.1057,4100.0
13.05,5.966,-0.4434,0.1825,4106.0
13.1,6.013,-0.277,0.2594,4107.0
13.15,5.886,-0.2497,0.2324,4102.0
13.2,5.758,-0.2225,0.2055,4094.0
13.25,5.761,-0.2206,0.1885,4087.0
13.3,5.763,-0.2187,0.1715,4076.0
13.35,5.855,-0.1904,0.1749,4056.0
13.4,5.946,-0.1622,0.1783,4031.0
13.45,5.906,-0.2528,0.1804,4010.0
13.5,5.866,-0.3435,0.1825,4001.0
13.55,5.86,-0.3533,0.1108,3998.0
13.6,5.854,-0.363,0.03905,3996.0
13.65,5.901,-0.3034,0.08224,3998.0
13.7,5.948,-0.2437,0.1254,4007.0
13.75,5.911,-0.3298,0.04712,4018.0
13.8,5.874,-0.4158,-0.0312,4019.0
13.85,5.932,-0.4895,0.1079,4008.0
