Time,Wind1VelX,Wind1VelY,Wind1VelZ,GenPwr
0.0,1.672,-0.2873,0.1988,14840.0
0.05,1.824,-0.2688,0.1939,14270.0
0.1,1.976,-0.2504,0.1889,14110.0
0.15,1.96,-0.3246,0.1605,14200.0
0.2,1.945,-0.3989,0.1321,14210.0
0.25,1.92,-0.4357,0.1116,14140.0
0.3,1.896,-0.4726,0.09099,14270.0
0.35,1.866,-0.4596,0.07853,14650.0
0.4,1.836,-0.4466,0.06607,14920.0
0.45,1.823,-0.4033,0.06159,14790.0
0.5,1.81,-0.36,0.0571,14390.0
0.55,1.823,-0.2847,0.08163,14110.0
0.6,1.835,-0.2093,0.1062,14010.0
0.65,1.864,-0.1981,0.08874,13870.0
0.7,1.893,-0.1868,0.07134,13570.0
0.75,1.867,-0.1502,0.09331,13400.0
0.8,1.841,-0.1136,0.1153,13590.0
0.85,1.839,-0.006557,0.1603,13980.0
0.9,1.837,0.1005,0.2053,14160.0
0.95,1.715,0.05592,0.1701,14060.0
1.0,1.592,0.01138,0.1348,13910.0
1.05,1.677,-0.02746,0.141,13840.0
1.1,1.762,-0.06631,0.1472,13740.0
1.15,1.807,-0.05431,0.1229,13440.0
1.2,1.852,-0.04231,0.09857,13060.0
1.25,1.849,-0.1247,0.1588,12920.0
1.3,1.845,-0.2071,0.2191,13100.0
1.35,1.898,-0.2133,0.158,13320.0
1.4,1.951,-0.2195,0.09687,13360.0
1.45,1.975,-0.1894,0.1187,13300.0
1.5,1.999,-0.1593,0.1405,13310.0
1.55,2.014,-0.238,0.1615,13350.0
1.6,2.029,-0.3167,0.1824,13200.0
1.65,2.008,-0.2967,0.2733,12830.0
1.7,1.987,-0.2766,0.3641,12500.0
1.75,1.974,-0.2544,0.4176,12430.0
1.8,1.96,-0.2321,0.471,12500.0
1.85,1.922,-0.2117,0.3629,12520.0
1.9,1.885,-0.1913,0.2549,12470.0
1.95,1.918,-0.178,0.1711,12530.0
2.0,1.952,-0.1648,0.08743,12710.0
2.05,1.989,-0.1336,0.05694,12800.0
2.1,2.027,-0.1024,0.02646,12630.0
2.15,2.006,-0.1765,-0.02932,12320.0
2.2,1.986,-0.2506,-0.08511,12090.0
2.25,1.913,-0.3364,-0.0325,11970.0
2.3,1.84,-0.4221,0.02012,11820.0
2.35,1.803,-0.4367,0.01865,11600.0
2.4,1.766,-0.4513,0.01718,11490.0
2.45,1.765,-0.4473,0.03335,11610.0
2.5,1.765,-0.4434,0.04952,11830.0
2.55,1.722,-0.4699,0.07923,11940.0
2.6,1.679,-0.4963,0.1089,11870.0
2.65,1.663,-0.575,0.2214,11770.0
2.7,1.647,-0.6537,0.3338,11700.0
2.75,1.669,-0.652,0.2888,11550.0
2.8,1.691,-0.6502,0.2439,11230.0
2.85,1.665,-0.6293,0.2621,10870.0
2.9,1.639,-0.6084,0.2804,10700.0
2.95,1.654,-0.6466,0.2832,10730.0
3.0,1.668,-0.6849,0.286,10810.0
3.05,1.649,-0.6758,0.3028,10810.0
3.1,1.629,-0.6668,0.3197,10810.0
3.15,1.629,-0.7088,0.3609,10880.0
3.2,1.63,-0.7507,0.402,10930.0
3.25,1.694,-0.7104,0.3915,10820.0
3.3,1.759,-0.67,0.381,10550.0
3.35,1.732,-0.695,0.2806,10290.0
