Time,Wind1VelX,Wind1VelY,Wind1VelZ,GenPwr
0.0,9.387,-0.1351,0.4267,14840.0
0.05,9.319,0.102,0.2445,14310.0
0.1,9.251,0.3391,0.06219,14200.0
0.15,9.347,0.2858,-0.03655,14330.0
0.2,9.442,0.2324,-0.1353,14340.0
0.25,9.386,0.3488,0.003808,14240.0
0.3,9.33,0.4653,0.1429,14310.0
0.35,9.348,0.3686,0.1046,14650.0
0.4,9.365,0.2719,0.06625,14900.0
0.45,9.149,0.263,-0.003427,14770.0
0.5,8.933,0.254,-0.07311,14420.0
0.55,8.938,0.2503,0.1207,14210.0
0.6,8.943,0.2467,0.3145,14200.0
0.65,9.057,0.1622,0.374,14120.0
0.7,9.17,0.07775,0.4336,13860.0
0.75,9.007,0.009159,0.3409,13670.0
0.8,8.843,-0.05943,0.2483,13830.0
0.85,8.994,-0.1046,0.2563,14160.0
0.9,9.144,-0.1498,0.2643,14290.0
0.95,9.165,-0.1069,0.2173,14160.0
1.0,9.185,-0.06391,0.1703,14060.0
1.05,9.074,-0.1598,0.1856,14150.0
1.1,8.963,-0.2556,0.2008,14210.0
1.15,8.946,-0.3755,0.1182,14040.0
1.2,8.929,-0.4954,0.03554,13760.0
1.25,8.8,-0.51,0.1947,13700.0
1.3,8.672,-0.5247,0.3539,13890.0
1.35,8.488,-0.4258,0.3341,14040.0
1.4,8.304,-0.3269,0.3143,13990.0
1.45,8.318,-0.1669,0.002539,13890.0
1.5,8.332,-0.00692,-0.3092,13980.0
1.55,8.548,-0.02788,-0.3322,14140.0
1.6,8.765,-0.04885,-0.3551,14110.0
1.65,8.933,-0.1795,-0.5672,13870.0
1.7,9.102,-0.3102,-0.7793,13690.0
1.75,9.167,-0.2933,-0.9722,13740.0
1.8,9.232,-0.2764,-1.165,13850.0
1.85,9.139,-0.4097,-1.158,13830.0
1.9,9.046,-0.543,-1.151,13730.0
1.95,9.027,-0.3279,-1.019,13790.0
2.0,9.008,-0.1128,-0.8872,14010.0
2.05,8.953,-0.3946,-0.8783,14150.0
2.1,8.898,-0.6765,-0.8694,14040.0
2.15,8.76,-0.53,-0.8462,13840.0
2.2,8.621,-0.3834,-0.823,13760.0
2.25,8.687,-0.2994,-0.7381,13800.0
2.3,8.753,-0.2153,-0.6532,13750.0
2.35,8.857,-0.3643,-0.8142,13580.0
2.4,8.96,-0.5133,-0.9753,13500.0
2.45,8.951,-0.4335,-0.9433,13650.0
2.5,8.941,-0.3537,-0.9113,13880.0
2.55,8.858,-0.4266,-0.933,13950.0
2.6,8.775,-0.4995,-0.9547,13880.0
2.65,8.916,-0.6033,-1.138,13860.0
2.7,9.057,-0.7071,-1.322,13940.0
2.75,9.081,-0.7266,-1.375,13960.0
2.8,9.106,-0.7461,-1.428,13780.0
2.85,9.214,-0.7152,-1.305,13540.0
2.9,9.322,-0.6843,-1.182,13460.0
2.95,9.301,-0.8347,-1.179,13540.0
3.0,9.28,-0.9851,-1.176,13590.0
3.05,9.389,-0.9537,-1.072,13550.0
3.1,9.499,-0.9224,-0.9687,13530.0
3.15,9.487,-0.9928,-0.8916,13650.0
3.2,9.475,-1.063,-0.8146,13820.0
3.25,9.439,-0.8799,-0.6227,13830.0
3.3,9.402,-0.6965,-0.4308,13700.0
3.35,9.425,-0.646,-0.2946,13590.0
3.4,9.447,-0.5955,-0.1584,13600.0
3.45,9.523,-0.5662,-0.2277,13610.0
3.5,9.599,-0.5369,-0.297,13530.0
3.55,9.599,-0.5642,-0.1698,13410.0
3.6,9.6,-0.5915,-0.04265,13430.0
3.65,9.726,-0.6775,-0.149,13560.0
3.7,9.852,-0.7636,-0.2554,13640.0
3.75,9.799,-0.897,-0.4455,13580.0
3.8,9.746,-1.03,-0.6356,13500.0
3.85,9.734,-1.012,-0.5151,13520.0
3.9,9.722,-0.9928,-0.3945,13600.0
3.95,9.616,-0.8017,-0.5022,13590.0
4.0,9.509,-0.6106,-0.61,13500.0
4.05,9.498,-0.4803,-0.4973,13450.0
4.1,9.488,-0.3501,-0.3846,13530.0
4.15,9.374,-0.3328,-0.32,13620.0
4.2,9.26,-0.3155,-0.2554,13610.0
4.25,9.237,-0.3051,-0.2632,13520.0
4.3,9.215,-0.2947,-0.2711,13500.0
4.35,9.372,-0.2001,-0.2607,13560.0
4.4,9.529,-0.1054,-0.2503,13570.0
4.45,9.504,-0.172,-0.172,13480.0
4.5,9.479,-0.2385,-0.09367,13390.0
4.55,9.441,-0.2925,-0.04785,13410.0
4.6,9.402,-0.3464,-0.002031,13510.0
4.65,9.376,-0.391,-0.05179,13570.0
4.7,9.35,-0.4356,-0.1015,13560.0
4.75,9.547,-0.3906,-0.07704,13560.0
4.8,9.745,-0.3456,-0.05255,13640.0
4.85,9.732,-0.2524,0.02792,13720.0
4.9,9.719,-0.1592,0.1084,13680.0
4.95,9.767,-0.06248,-0.0179,13570.0
5.0,9.814,0.03419,-0.1442,13510.0
5.05,9.67,0.03602,-0.2111,13530.0
5.1,9.526,0.03786,-0.278,13560.0
5.15,9.531,-0.02707,-0.3141,13520.0
5.2,9.536,-0.09199,-0.3503,13470.0
5.25,9.569,-0.03033,-0.345,13510.0
5.3,9.602,0.03134,-0.3397,13620.0
5.35,9.512,-0.1197,-0.4447,13680.0
5.4,9.422,-0.2707,-0.5498,13660.0
5.45,9.225,-0.3617,-0.4824,13640.0
5.5,9.028,-0.4526,-0.415,13680.0
5.55,9.041,-0.4712,-0.3616,13730.0
5.6,9.055,-0.4897,-0.3082,13700.0
5.65,9.08,-0.452,-0.4322,13600.0
5.7,9.105,-0.4144,-0.5562,13530.0
5.75,9.089,-0.44,-0.4876,13550.0
5.8,9.074,-0.4657,-0.4191,13580.0
5.85,9.113,-0.3423,-0.2776,13550.0
5.9,9.152,-0.219,-0.1361,13500.0
5.95,9.277,-0.2054,-0.2108,13530.0
6.0,9.402,-0.1917,-0.2856,13620.0
6.05,9.425,-0.08772,-0.2418,13690.0
6.1,9.448,0.01628,-0.198,13670.0
6.15,9.575,-0.07103,-0.1139,13630.0
6.2,9.702,-0.1583,-0.0297,13640.0
6.25,9.664,-0.03155,0.1168,13660.0
6.3,9.626,0.09525,0.2632,13620.0
6.35,9.456,-0.1356,0.1923,13530.0
6.4,9.286,-0.3664,0.1213,13480.0
6.45,9.129,-0.4978,0.1578,13510.0
6.5,8.971,-0.6293,0.1942,13550.0
6.55,9.121,-0.5961,0.005585,13530.0
6.6,9.271,-0.563,-0.183,13500.0
6.65,9.26,-0.233,-0.1226,13520.0
6.7,9.249,0.09688,-0.06219,13590.0
6.75,9.316,0.03318,-0.1359,13640.0
6.8,9.383,-0.03053,-0.2097,13610.0
6.85,9.393,0.05312,-0.04696,13570.0
6.9,9.403,0.1368,0.1158,13570.0
6.95,9.385,-0.02463,0.2035,13600.0
7.0,9.367,-0.186,0.2912,13590.0
7.05,9.432,-0.3889,0.2905,13540.0
7.1,9.497,-0.5919,0.2899,13500.0
7.15,9.542,-0.762,0.2488,13520.0
7.2,9.586,-0.9322,0.2076,13550.0
7.25,9.527,-0.9161,0.05585,13530.0
7.3,9.468,-0.9,-0.09596,13500.0
7.35,9.644,-0.9163,-0.08352,13500.0
7.4,9.82,-0.9326,-0.07108,13550.0
7.45,9.791,-0.8324,-0.2267,13610.0
7.5,9.761,-0.7323,-0.3823,13620.0
7.55,9.76,-0.9022,-0.2277,13620.0
7.6,9.759,-1.072,-0.07311,13640.0
7.65,9.744,-1.021,-0.03325,13670.0
7.7,9.729,-0.9696,0.0066,13660.0
7.75,9.659,-0.8717,-0.1537,13600.0
7.8,9.59,-0.7738,-0.314,13550.0
7.85,9.666,-0.7441,-0.5536,13540.0
7.9,9.743,-0.7144,-0.7933,13560.0
7.95,9.746,-0.7217,-0.8783,13560.0
8.0,9.749,-0.729,-0.9634,13540.0
8.05,9.687,-0.5601,-0.9484,13550.0
8.1,9.626,-0.3912,-0.9334,13600.0
8.15,9.623,-0.3057,-0.8314,13670.0
8.2,9.62,-0.2202,-0.7293,13710.0
8.25,9.595,-0.2571,-0.7322,13720.0
8.3,9.57,-0.2939,-0.7351,13740.0
8.35,9.701,-0.3853,-0.7053,13760.0
8.4,9.832,-0.4767,-0.6755,13750.0
8.45,9.734,-0.5446,-0.7659,13680.0
8.5,9.635,-0.6126,-0.8562,13610.0
8.55,9.598,-0.7339,-0.8659,13580.0
8.6,9.561,-0.8552,-0.8755,13590.0
8.65,9.566,-0.7252,-0.8095,13600.0
8.7,9.572,-0.5951,-0.7435,13620.0
8.75,9.622,-0.6861,-0.7707,13670.0
8.8,9.673,-0.7771,-0.7979,13740.0
8.85,9.739,-0.7864,-0.7206,13820.0
8.9,9.806,-0.7958,-0.6433,13850.0
8.95,9.889,-0.819,-0.5812,13840.0
9.0,9.973,-0.8422,-0.5191,13830.0
9.05,9.983,-0.7504,-0.3494,13820.0
9.1,9.993,-0.6586,-0.1797,13800.0
9.15,9.927,-0.6965,-0.3511,13740.0
9.2,9.861,-0.7343,-0.5224,13680.0
9.25,9.796,-0.6552,-0.5404,13660.0
9.3,9.73,-0.576,-0.5585,13690.0
9.35,9.644,-0.6155,-0.3581,13740.0
9.4,9.558,-0.655,-0.1576,13790.0
9.45,9.48,-0.8296,-0.2507,13840.0
9.5,9.402,-1.004,-0.3437,13920.0
9.55,9.335,-1.076,-0.4348,13970.0
9.6,9.267,-1.149,-0.526,13970.0
9.65,9.193,-1.244,-0.4359,13930.0
9.7,9.119,-1.34,-0.3457,13890.0
9.75,9.183,-1.176,-0.4714,13890.0
9.8,9.246,-1.011,-0.5971,13900.0
9.85,9.339,-1.007,-0.6492,13910.0
9.9,9.432,-1.003,-0.7014,13910.0
9.95,9.494,-1.122,-0.6712,13940.0
10.0,9.555,-1.241,-0.641,13980.0
10.05,9.562,-1.307,-0.5606,14010.0
10.1,9.569,-1.373,-0.4803,14000.0
10.15,9.495,-1.403,-0.4036,14000.0
10.2,9.422,-1.432,-0.327,14020.0
10.25,9.535,-1.463,-0.3284,14060.0
10.3,9.648,-1.493,-0.3298,14100.0
10.35,9.689,-1.552,-0.4802,14110.0
10.4,9.729,-1.611,-0.6306,14120.0
10.45,9.759,-1.601,-0.42,14140.0
10.5,9.789,-1.592,-0.2094,14160.0
10.55,9.861,-1.549,-0.426,14150.0
10.6,9.932,-1.507,-0.6425,14130.0
10.65,10.02,-1.508,-0.7255,14120.0
10.7,10.1,-1.509,-0.8085,14130.0
10.75,10.31,-1.531,-0.7377,14150.0
10.8,10.53,-1.553,-0.6669,14150.0
10.85,10.43,-1.524,-0.6935,14170.0
10.9,10.34,-1.496,-0.7202,14210.0
10.95,10.44,-1.516,-0.8519,14250.0
11.0,10.55,-1.536,-0.9837,14280.0
11.05,10.41,-1.474,-1.099,14290.0
11.1,10.28,-1.412,-1.214,14290.0
11.15,10.42,-1.412,-1.163,14300.0
11.2,10.55,-1.413,-1.112,14310.0
11.25,10.59,-1.245,-1.049,14300.0
11.3,10.62,-1.078,-0.9847,14270.0
11.35,10.65,-0.993,-0.8793,14260.0
11.4,10.68,-0.9081,-0.774,14260.0
11.45,10.65,-0.8288,-0.8331,14260.0
11.5,10.62,-0.7494,-0.8923,14260.0
11.55,10.59,-0.5811,-0.784,14290.0
11.6,10.55,-0.4128,-0.6757,14360.0
11.65,10.5,-0.4744,-0.604,14430.0
11.7,10.45,-0.5361,-0.5323,14480.0
11.75,10.37,-0.4553,-0.5898,14500.0
11.8,10.28,-0.3745,-0.6473,14500.0
11.85,10.39,-0.5159,-0.5586,14480.0
11.9,10.5,-0.6574,-0.4699,14430.0
11.95,10.44,-0.6004,-0.61,14370.0
12.0,10.38,-0.5434,-0.7501,14320.0
